# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2244       1.611986391425e-11       6.772986900182e-13      -4.985772743791e-13       4.674775197696e-15       2.108275966621e-16       2.633547061353e-17       6.455965696657e-18 
 2245       1.606521736126e-11       6.780966351096e-13      -5.024733383240e-13       4.668299024986e-15       2.103994964675e-16       2.604350529471e-17       6.494700494687e-18 
 2246       1.601110170303e-11       6.788647023604e-13      -5.064630330778e-13       4.661833582133e-15       2.099723902723e-16       2.575337835339e-17       6.532475337052e-18 
 2247       1.595752069028e-11       6.796022150968e-13      -5.105435517957e-13       4.655379039850e-15       2.095462752748e-16       2.546513619725e-17       6.569225472312e-18 
 2248       1.590447808279e-11       6.803084944523e-13      -5.147120770022e-13       4.648935569305e-15       2.091211486513e-16       2.517882538346e-17       6.604885925640e-18 
 2249       1.585197764935e-11       6.809828593659e-13      -5.189657805795e-13       4.642503342120e-15       2.086970075565e-16       2.489449261889e-17       6.639391498572e-18 
 2250       1.580002316779e-11       6.816246265790e-13      -5.233018237550e-13       4.636082530374e-15       2.082738491234e-16       2.461218476024e-17       6.672676768764e-18 
 2251       1.574861842502e-11       6.822331106339e-13      -5.277173570897e-13       4.629673306599e-15       2.078516704631e-16       2.433194881417e-17       6.704676089745e-18 
 2252       1.569776721697e-11       6.828076238707e-13      -5.322095204658e-13       4.623275843786e-15       2.074304686649e-16       2.405383193755e-17       6.735323590671e-18 
 2253       1.564747334869e-11       6.833474764253e-13      -5.367754430748e-13       4.616890315378e-15       2.070102407966e-16       2.377788143750e-17       6.764553176083e-18 
 2254       1.559774063426e-11       6.838519762271e-13      -5.414122434055e-13       4.610516895281e-15       2.065909839036e-16       2.350414477167e-17       6.792298525655e-18 
 2255       1.554857289687e-11       6.843204289962e-13      -5.461170292318e-13       4.604155757853e-15       2.061726950098e-16       2.323266954831e-17       6.818493093952e-18 
 2256       1.549997396881e-11       6.847521382419e-13      -5.508868976008e-13       4.597807077912e-15       2.057553711170e-16       2.296350352647e-17       6.843070110186e-18 
 2257       1.545194769146e-11       6.851464052592e-13      -5.557189348206e-13       4.591471030734e-15       2.053390092050e-16       2.269669461616e-17       6.865962577967e-18 
 2258       1.540449791532e-11       6.855025291276e-13      -5.606102164483e-13       4.585147792055e-15       2.049236062320e-16       2.243229087849e-17       6.887103275056e-18 
 2259       1.535762849998e-11       6.858198067078e-13      -5.655578072781e-13       4.578837538068e-15       2.045091591336e-16       2.217034052586e-17       6.906424753125e-18 
 2260       1.531134214040e-11       6.860976487068e-13      -5.705588288634e-13       4.572540423277e-15       2.040956650040e-16       2.191088778232e-17       6.923872946043e-18 
 2261       1.526563683713e-11       6.863359286971e-13      -5.756106625872e-13       4.566256513901e-15       2.036831216371e-16       2.165396043518e-17       6.939448091592e-18 
 2262       1.522050940317e-11       6.865346363537e-13      -5.807107478833e-13       4.559985854036e-15       2.032715269886e-16       2.139958220307e-17       6.953164074347e-18 
 2263       1.517595663574e-11       6.866937615926e-13      -5.858565148107e-13       4.553728487771e-15       2.028608789957e-16       2.114777686849e-17       6.965034841288e-18 
 2264       1.513197531622e-11       6.868132945714e-13      -5.910453840435e-13       4.547484459182e-15       2.024511755775e-16       2.089856827785e-17       6.975074401872e-18 
 2265       1.508856221010e-11       6.868932256892e-13      -5.962747668601e-13       4.541253812337e-15       2.020424146345e-16       2.065198034154e-17       6.983296828106e-18 
 2266       1.504571406705e-11       6.869335455879e-13      -6.015420651327e-13       4.535036591290e-15       2.016345940490e-16       2.040803703400e-17       6.989716254622e-18 
 2267       1.500342762080e-11       6.869342451514e-13      -6.068446713172e-13       4.528832840088e-15       2.012277116848e-16       2.016676239375e-17       6.994346878750e-18 
 2268       1.496169958918e-11       6.868953155070e-13      -6.121799684423e-13       4.522642602765e-15       2.008217653875e-16       1.992818052349e-17       6.997202960593e-18 
 2269       1.492052667411e-11       6.868167480250e-13      -6.175453300994e-13       4.516465923345e-15       2.004167529840e-16       1.969231559016e-17       6.998298823099e-18 
 2270       1.487990556154e-11       6.866985343196e-13      -6.229381204319e-13       4.510302845839e-15       2.000126722827e-16       1.945919182498e-17       6.997648852137e-18 
 2271       1.483983292144e-11       6.865406662489e-13      -6.283556941247e-13       4.504153414251e-15       1.996095210738e-16       1.922883352351e-17       6.995267496570e-18 
 2272       1.480030540781e-11       6.863431359157e-13      -6.337953963940e-13       4.498017672571e-15       1.992072971287e-16       1.900126504576e-17       6.991169268327e-18 
 2273       1.476131965864e-11       6.861059356673e-13      -6.392545629766e-13       4.491895664777e-15       1.988059982003e-16       1.877651081619e-17       6.985368742479e-18 
 2274       1.472287229587e-11       6.858290580963e-13      -6.447305201194e-13       4.485787434838e-15       1.984056220230e-16       1.855459532382e-17       6.977880557315e-18 
 2275       1.468495992543e-11       6.855124960407e-13      -6.502205845691e-13       4.479693026711e-15       1.980061663126e-16       1.833554312228e-17       6.968719414410e-18 
 2276       1.464757913714e-11       6.851562425847e-13      -6.557220635618e-13       4.473612484340e-15       1.976076287662e-16       1.811937882984e-17       6.957900078703e-18 
 2277       1.461072650477e-11       6.847602910585e-13      -6.612322548122e-13       4.467545851659e-15       1.972100070623e-16       1.790612712952e-17       6.945437378571e-18 
 2278       1.457439858596e-11       6.843246350390e-13      -6.667484465034e-13       4.461493172590e-15       1.968132988608e-16       1.769581276915e-17       6.931346205901e-18 
 2279       1.453859192225e-11       6.838492683501e-13      -6.722679172764e-13       4.455454491043e-15       1.964175018027e-16       1.748846056140e-17       6.915641516163e-18 
 2280       1.450330303901e-11       6.833341850632e-13      -6.777879362196e-13       4.449429850917e-15       1.960226135105e-16       1.728409538383e-17       6.898338328489e-18 
 2281       1.446852844548e-11       6.827793794972e-13      -6.833057628582e-13       4.443419296097e-15       1.956286315877e-16       1.708274217904e-17       6.879451725740e-18 
 2282       1.443426463468e-11       6.821848462193e-13      -6.888186471440e-13       4.437422870459e-15       1.952355536194e-16       1.688442595463e-17       6.858996854585e-18 
 2283       1.440050808345e-11       6.815505800451e-13      -6.943238294448e-13       4.431440617864e-15       1.948433771714e-16       1.668917178333e-17       6.836988925574e-18 
 2284       1.436725525242e-11       6.808765760391e-13      -6.998185405339e-13       4.425472582162e-15       1.944520997911e-16       1.649700480303e-17       6.813443213208e-18 
 2285       1.433450258596e-11       6.801628295150e-13      -7.053000015796e-13       4.419518807191e-15       1.940617190068e-16       1.630795021685e-17       6.788375056018e-18 
 2286       1.430224651218e-11       6.794093360360e-13      -7.107654241348e-13       4.413579336776e-15       1.936722323281e-16       1.612203329321e-17       6.761799856635e-18 
 2287       1.427048344294e-11       6.786160914154e-13      -7.162120101266e-13       4.407654214731e-15       1.932836372456e-16       1.593927936589e-17       6.733733081867e-18 
 2288       1.423920977376e-11       6.777830917166e-13      -7.216369518458e-13       4.401743484856e-15       1.928959312309e-16       1.575971383410e-17       6.704190262771e-18 
 2289       1.420842188388e-11       6.769103332538e-13      -7.270374319363e-13       4.395847190938e-15       1.925091117368e-16       1.558336216251e-17       6.673186994727e-18 
 2290       1.417811613619e-11       6.759978125924e-13      -7.324106233847e-13       4.389965376753e-15       1.921231761970e-16       1.541024988135e-17       6.640738937511e-18 
 2291       1.414828887723e-11       6.750455265491e-13      -7.377536895099e-13       4.384098086062e-15       1.917381220263e-16       1.524040258647e-17       6.606861815371e-18 
 2292       1.411893643715e-11       6.740534721922e-13      -7.430637839527e-13       4.378245362616e-15       1.913539466204e-16       1.507384593937e-17       6.571571417100e-18 
 2293       1.409005512973e-11       6.730216468425e-13      -7.483380506651e-13       4.372407250149e-15       1.909706473561e-16       1.491060566730e-17       6.534883596108e-18 
 2294       1.406164125231e-11       6.719500480730e-13      -7.535736238999e-13       4.366583792386e-15       1.905882215907e-16       1.475070756331e-17       6.496814270499e-18 
 2295       1.403369108583e-11       6.708386737099e-13      -7.587676282005e-13       4.360775033037e-15       1.902066666630e-16       1.459417748629e-17       6.457379423142e-18 
 2296       1.400620089475e-11       6.696875218325e-13      -7.639171783901e-13       4.354981015798e-15       1.898259798921e-16       1.444104136107e-17       6.416595101748e-18 
 2297       1.397916692707e-11       6.684965907737e-13      -7.690193795613e-13       4.349201784353e-15       1.894461585784e-16       1.429132517846e-17       6.374477418940e-18 
 2298       1.395258541431e-11       6.672658791205e-13      -7.740713270658e-13       4.343437382371e-15       1.890672000028e-16       1.414505499533e-17       6.331042552329e-18 
 2299       1.392645209224e-11       6.659954665580e-13      -7.790703785760e-13       4.337687835240e-15       1.886891015845e-16       1.400224576545e-17       6.286315542297e-18 
 2300       1.390076075988e-11       6.646857569644e-13      -7.840149721842e-13       4.331953095128e-15       1.883118613536e-16       1.386286775427e-17       6.240356746420e-18 
 2301       1.387550471129e-11       6.633372368649e-13      -7.889038134927e-13       4.326233095569e-15       1.879354774812e-16       1.372687991040e-17       6.193235553656e-18 
 2302       1.385067721394e-11       6.619503947306e-13      -7.937356040099e-13       4.320527769701e-15       1.875599481225e-16       1.359424101522e-17       6.145021602214e-18 
 2303       1.382627150869e-11       6.605257209808e-13      -7.985090411461e-13       4.314837050268e-15       1.871852714167e-16       1.346490968264e-17       6.095784779819e-18 
 2304       1.380228080976e-11       6.590637079852e-13      -8.032228182093e-13       4.309160869614e-15       1.868114454869e-16       1.333884435894e-17       6.045595223994e-18 
 2305       1.377869830467e-11       6.575648500660e-13      -8.078756244010e-13       4.303499159688e-15       1.864384684401e-16       1.321600332258e-17       5.994523322327e-18 
 2306       1.375551715426e-11       6.560296435001e-13      -8.124661448118e-13       4.297851852041e-15       1.860663383674e-16       1.309634468401e-17       5.942639712747e-18 
 2307       1.373273049260e-11       6.544585865214e-13      -8.169930604169e-13       4.292218877825e-15       1.856950533435e-16       1.297982638547e-17       5.890015283800e-18 
 2308       1.371033142702e-11       6.528521793232e-13      -8.214550480723e-13       4.286600167792e-15       1.853246114274e-16       1.286640620078e-17       5.836721174916e-18 
 2309       1.368831303804e-11       6.512109240597e-13      -8.258507805099e-13       4.280995652298e-15       1.849550106616e-16       1.275604173520e-17       5.782828776689e-18 
 2310       1.366666837934e-11       6.495353248492e-13      -8.301789263337e-13       4.275405261296e-15       1.845862490726e-16       1.264869042521e-17       5.728409731149e-18 
 2311       1.364539047776e-11       6.478258877753e-13      -8.344381500154e-13       4.269828924339e-15       1.842183246707e-16       1.254430953830e-17       5.673535932033e-18 
 2312       1.362447233325e-11       6.460831208900e-13      -8.386271118900e-13       4.264266570582e-15       1.838512354499e-16       1.244285617282e-17       5.618279525059e-18 
